spots,legs,eyes,arms,colour_green,stim_id,danger_true,block,trial_in_block,trial_within_subject,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
0,1,1,0,1,23,0,2,24,56,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5052189001973076,1,0,0.5357142857142857
1,1,1,1,0,16,1,2,25,57,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6106390063782856,0,0,0.5263157894736842
0,0,1,0,0,5,0,2,26,58,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49651984082644585,0,1,0.5344827586206896
0,0,1,0,1,21,0,2,27,59,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48635028674632247,0,1,0.5423728813559322
1,0,1,0,1,22,1,2,28,60,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6165019716969916,1,1,0.55
0,1,0,0,1,19,0,2,29,61,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3770745073699949,0,1,0.5573770491803278
0,0,0,0,1,17,0,2,30,62,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3742240810694967,0,1,0.5645161290322581
0,0,0,0,0,1,0,2,31,63,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3698469841555615,1,0,0.5555555555555556
1,1,0,0,1,20,0,2,32,64,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4945633748914434,0,1,0.5625
0,1,0,1,0,11,0,3,1,65,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3654440793401469,1,0,0.5538461538461539
1,1,1,0,0,8,1,3,2,66,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6269467268779648,1,1,0.5606060606060606
0,0,0,1,0,9,0,3,3,67,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36008436691129603,1,0,0.5522388059701493
0,1,0,0,1,19,0,3,4,68,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3691214687200112,0,1,0.5588235294117647
1,1,0,1,1,28,0,3,5,69,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48387660212766614,0,1,0.5652173913043478
1,0,1,1,1,30,1,3,6,70,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6226319221944644,1,1,0.5714285714285714
1,0,0,0,0,2,0,3,7,71,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4892085727343032,1,0,0.5633802816901409
1,1,1,1,1,32,1,3,8,72,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6260738467321,1,1,0.5694444444444444
0,1,0,0,0,3,0,3,9,73,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36294366821345136,1,0,0.5616438356164384
0,0,1,0,0,5,0,3,10,74,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.483709759555731,0,1,0.5675675675675675
1,0,1,0,1,22,1,3,11,75,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6273601247121603,1,1,0.5733333333333334
1,0,0,1,1,26,0,3,12,76,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49684375371761336,0,1,0.5789473684210527
1,1,1,0,1,24,1,3,13,77,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6330081272440805,0,0,0.5714285714285714
1,1,0,0,0,4,0,3,14,78,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4827503130719133,1,0,0.5641025641025641
0,0,0,1,1,25,0,3,15,79,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37149309364334454,0,1,0.569620253164557
0,1,1,0,1,23,0,3,16,80,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5056229360465949,1,0,0.5625
1,0,1,1,0,14,1,3,17,81,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6178805885066672,0,0,0.5555555555555556
0,1,1,0,0,7,0,3,18,82,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48367389703329094,0,1,0.5609756097560976
1,1,0,0,1,20,0,3,19,83,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4902021875378651,0,1,0.5662650602409639
0,1,1,1,1,31,0,3,20,84,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49653610131378834,1,0,0.5595238095238095
1,1,1,1,0,16,1,3,21,85,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6222153898948214,0,0,0.5529411764705883
0,1,0,1,1,27,0,3,22,86,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36828780177837667,0,1,0.5581395348837209
0,0,1,1,1,29,0,3,23,87,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4955672896313113,1,0,0.5517241379310345
1,0,0,1,0,10,0,3,24,88,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49027911349726405,0,1,0.5568181818181818
0,0,1,0,1,21,0,3,25,89,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49061817042585415,1,0,0.550561797752809
1,0,1,0,0,6,1,3,26,90,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6205843375080813,1,1,0.5555555555555556
0,1,1,1,0,15,0,3,27,91,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4895123535747575,1,0,0.5494505494505495
0,0,0,0,0,1,0,3,28,92,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3700534701048588,0,1,0.5543478260869565
1,1,0,1,0,12,0,3,29,93,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48825772672675277,1,0,0.5483870967741935
0,0,1,1,0,13,0,3,30,94,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48921574833792825,1,0,0.5425531914893617
1,0,0,0,1,18,0,3,31,95,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4943021338869721,0,1,0.5473684210526316
0,0,0,0,1,17,0,3,32,96,14,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36940684392117523,0,1,0.5520833333333334
1,0,1,1,1,30,1,1,1,1,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,0,0
0,1,0,0,0,3,0,1,2,2,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,0.5
0,1,0,0,1,19,0,1,3,3,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.23147521650098238,1,0,0.3333333333333333
0,0,0,1,0,9,0,1,4,4,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.44525335128288335,1,0,0.25
1,1,0,0,1,20,0,1,5,5,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4060811644032842,0,1,0.4
1,0,0,0,1,18,0,1,6,6,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5106949226575201,1,0,0.3333333333333333
0,1,1,1,0,15,0,1,7,7,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4948878870399478,0,1,0.42857142857142855
1,0,1,0,1,22,1,1,8,8,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6649502346238999,0,0,0.375
0,0,0,0,1,17,0,1,9,9,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.43787024364021776,1,0,0.3333333333333333
1,1,0,1,1,28,0,1,10,10,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4863974291399089,1,0,0.3
0,0,1,0,1,21,0,1,11,11,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6008112975043262,0,1,0.36363636363636365
0,1,1,0,1,23,0,1,12,12,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4614127158577008,0,1,0.4166666666666667
0,1,1,0,0,7,0,1,13,13,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37363138613852837,0,1,0.46153846153846156
1,0,1,1,0,14,1,1,14,14,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6690335459580965,1,1,0.5
0,0,1,1,1,29,0,1,15,15,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5852931185919562,1,0,0.4666666666666667
0,1,0,1,1,27,0,1,16,16,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.34349933147578254,0,1,0.5
1,0,0,0,0,2,0,1,17,17,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.537159512268,0,1,0.5294117647058824
1,1,1,0,0,8,1,1,18,18,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5318171360582737,0,0,0.5
1,1,0,1,0,12,0,1,19,19,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49471711344635844,0,1,0.5263157894736842
0,1,1,1,1,31,0,1,20,20,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4452234934167146,0,1,0.55
1,1,1,0,1,24,1,1,21,21,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5711625086311259,1,1,0.5714285714285714
0,0,0,0,0,1,0,1,22,22,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3847642724950718,0,1,0.5909090909090909
1,1,0,0,0,4,0,1,23,23,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4840300363851438,1,0,0.5652173913043478
0,0,1,0,0,5,0,1,24,24,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.497142566811735,0,1,0.5833333333333334
1,0,0,1,1,26,0,1,25,25,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5317052156105161,1,0,0.56
0,0,1,1,0,13,0,1,26,26,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5054467078627357,1,0,0.5384615384615384
1,1,1,1,0,16,1,1,27,27,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5957263434300512,0,0,0.5185185185185185
0,0,0,1,1,25,0,1,28,28,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3819684478776815,0,1,0.5357142857142857
0,1,0,1,0,11,0,1,29,29,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.38146071346111127,1,0,0.5172413793103449
1,1,1,1,1,32,1,1,30,30,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6155953559546123,0,0,0.5
1,0,0,1,0,10,0,1,31,31,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4974424028132579,0,1,0.5161290322580645
1,0,1,0,0,6,1,1,32,32,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6007044856350668,0,0,0.5
0,1,1,1,1,31,0,2,1,33,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4868434814158423,0,1,0.5151515151515151
1,0,1,1,0,14,1,2,2,34,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6275603145116911,1,1,0.5294117647058824
0,0,0,0,0,1,0,2,3,35,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3745557671714734,0,1,0.5428571428571428
0,0,1,0,1,21,0,2,4,36,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.47866242494767464,0,1,0.5555555555555556
0,0,0,1,1,25,0,2,5,37,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3695981608788489,0,1,0.5675675675675675
0,1,0,0,1,19,0,2,6,38,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.35312224404436027,0,1,0.5789473684210527
1,1,1,1,1,32,1,2,7,39,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6209353159964337,1,1,0.5897435897435898
0,1,1,0,1,23,0,2,8,40,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.46706993678556324,0,1,0.6
0,1,1,1,0,15,0,2,9,41,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4972196194479693,0,1,0.6097560975609756
1,1,0,1,1,28,0,2,10,42,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5092949482583254,0,1,0.6190476190476191
1,0,0,0,1,18,0,2,11,43,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4830034717010971,0,1,0.627906976744186
1,0,0,0,0,2,0,2,12,44,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49006939646508324,0,1,0.6363636363636364
0,0,0,0,1,17,0,2,13,45,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3472680877316832,0,1,0.6444444444444445
0,1,1,0,0,7,0,2,14,46,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4783190016069037,0,1,0.6521739130434783
1,1,1,0,0,8,1,2,15,47,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6154430105307704,1,1,0.6595744680851063
1,1,0,0,1,20,0,2,16,48,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4805427189630968,0,1,0.6666666666666666
1,0,1,0,0,6,1,2,17,49,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6231081382675395,1,1,0.673469387755102
1,0,1,1,1,30,1,2,18,50,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6210858506950119,0,0,0.66
0,1,0,1,0,11,0,2,19,51,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.378694545548615,1,0,0.6470588235294118
1,0,0,1,0,10,0,2,20,52,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5138914363426076,0,1,0.6538461538461539
1,0,1,0,1,22,1,2,21,53,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6128849271359199,0,0,0.6415094339622641
0,0,1,0,0,5,0,2,22,54,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49834157615478925,1,0,0.6296296296296297
1,1,1,1,0,16,1,2,23,55,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6230087229927245,1,1,0.6363636363636364
1,0,0,1,1,26,0,2,24,56,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49535913328763437,1,0,0.625
1,1,0,0,0,4,0,2,25,57,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49030231742672953,0,1,0.631578947368421
0,1,0,0,0,3,0,2,26,58,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36461561333396103,1,0,0.6206896551724138
1,1,1,0,1,24,1,2,27,59,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6070054243909236,1,1,0.6271186440677966
1,1,0,1,0,12,0,2,28,60,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4917463799376326,0,1,0.6333333333333333
0,0,1,1,0,13,0,2,29,61,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5009758101809703,0,1,0.639344262295082
0,0,1,1,1,29,0,2,30,62,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4959668921276768,1,0,0.6290322580645161
0,0,0,1,0,9,0,2,31,63,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37153762164379384,0,1,0.6349206349206349
0,1,0,1,1,27,0,2,32,64,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37146371524926186,1,0,0.625
1,0,0,0,1,18,0,3,1,65,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4868434814158423,1,0,0.6153846153846154
1,0,0,1,1,26,0,3,2,66,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48365921767205033,0,1,0.6212121212121212
1,0,1,1,0,14,1,3,3,67,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6255636512085921,0,0,0.6119402985074627
0,0,1,0,1,21,0,3,4,68,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4843442703478661,1,0,0.6029411764705882
0,0,0,1,1,25,0,3,5,69,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3654440793401469,0,1,0.6086956521739131
1,1,1,0,0,8,1,3,6,70,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6290451726352676,1,1,0.6142857142857143
1,1,1,1,0,16,1,3,7,71,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6364830797459002,1,1,0.6197183098591549
1,0,1,0,0,6,1,3,8,72,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6270549444423362,0,0,0.6111111111111112
1,0,0,0,0,2,0,3,9,73,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4956365009892774,1,0,0.6027397260273972
0,1,1,1,0,15,0,3,10,74,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5072481599051238,0,1,0.6081081081081081
0,0,0,0,0,1,0,3,11,75,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37548464129125525,0,1,0.6133333333333333
0,1,1,1,1,31,0,3,12,76,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.482044307555386,0,1,0.618421052631579
0,1,0,0,0,3,0,3,13,77,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.38064484426304046,0,1,0.6233766233766234
0,0,1,0,0,5,0,3,14,78,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49556325767795184,1,0,0.6153846153846154
0,0,0,1,0,9,0,3,15,79,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37494854392164184,1,0,0.6075949367088608
1,0,1,0,1,22,1,3,16,80,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6125468929507105,0,0,0.6
0,0,0,0,1,17,0,3,17,81,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36094735572902403,0,1,0.6049382716049383
1,1,0,0,0,4,0,3,18,82,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.49945416245513236,0,1,0.6097560975609756
1,1,0,0,1,20,0,3,19,83,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4831605956839714,1,0,0.6024096385542169
1,1,0,1,0,12,0,3,20,84,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4969331845730769,1,0,0.5952380952380952
0,1,0,1,1,27,0,3,21,85,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3598669328754098,0,1,0.6
0,1,1,0,1,23,0,3,22,86,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48426533341615857,1,0,0.5930232558139535
1,1,1,1,1,32,1,3,23,87,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6166330706005009,1,1,0.5977011494252874
0,1,1,0,0,7,0,3,24,88,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4921998854861784,1,0,0.5909090909090909
0,1,0,1,0,11,0,3,25,89,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.37313884317083246,1,0,0.5842696629213483
0,1,0,0,1,19,0,3,26,90,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.35936590271451113,1,0,0.5777777777777777
0,0,1,1,0,13,0,3,27,91,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4966930171830426,1,0,0.5714285714285714
1,0,0,1,0,10,0,3,28,92,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4951698727306426,0,1,0.5760869565217391
1,1,0,1,1,28,0,3,29,93,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.48757659152145283,0,1,0.5806451612903226
1,1,1,0,1,24,1,3,30,94,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.620601758035959,1,1,0.5851063829787234
0,0,1,1,1,29,0,3,31,95,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4840173135540172,0,1,0.5894736842105263
1,0,1,1,1,30,1,3,32,96,15,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6188707476424768,1,1,0.59375
0,1,1,0,0,7,0,1,1,1,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5,0,1,1
1,1,1,0,0,8,1,1,2,2,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5,0,0,0.5
0,0,0,1,1,25,0,1,3,3,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.3100255188723876,0,1,0.6666666666666666
1,0,0,1,1,26,0,1,4,4,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.14845048851868184,0,1,0.75
1,0,1,1,0,14,1,1,5,5,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6124126330007389,1,1,0.8
0,1,1,1,1,31,0,1,6,6,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.35498413703335013,0,1,0.8333333333333334
0,0,0,0,1,17,0,1,7,7,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.16375127538065457,0,1,0.8571428571428571
1,1,0,1,0,12,0,1,8,8,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6622618825011294,1,0,0.75
0,0,1,0,1,21,0,1,9,9,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.31861421122939765,1,0,0.6666666666666666
0,1,0,1,0,11,0,1,10,10,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.33208431403623323,0,1,0.7
0,0,1,0,0,5,0,1,11,11,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5262167158371295,1,0,0.6363636363636364
1,1,1,1,1,32,1,1,12,12,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5834059957578901,0,0,0.5833333333333334
1,1,0,0,1,20,0,1,13,13,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5479975962679192,0,1,0.6153846153846154
1,0,1,1,1,30,1,1,14,14,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6874483553562095,1,1,0.6428571428571429
1,0,1,0,0,6,1,1,15,15,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6899589052830006,0,0,0.6
0,0,1,1,1,29,0,1,16,16,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.47044411843969397,1,0,0.5625
0,0,0,0,0,1,0,1,17,17,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.3156813410684079,0,1,0.5882352941176471
0,0,1,1,0,13,0,1,18,18,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5084399878016207,0,1,0.6111111111111112
0,1,1,1,0,15,0,1,19,19,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.4224892637246142,1,0,0.5789473684210527
1,1,0,1,1,28,0,1,20,20,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5039555978198424,1,0,0.55
1,0,0,1,0,10,0,1,21,21,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5554483834180268,0,1,0.5714285714285714
1,1,1,1,0,16,1,1,22,22,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6820239298946329,1,1,0.5909090909090909
1,1,0,0,0,4,0,1,23,23,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.5390180019080861,0,1,0.6086956521739131
1,0,0,0,1,18,0,1,24,24,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.4026274582770745,0,1,0.625
0,1,0,0,0,3,0,1,25,25,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.2914853187791087,1,0,0.6
0,1,0,0,1,19,0,1,26,26,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.21605863133164652,1,0,0.5769230769230769
1,1,1,0,1,24,1,1,27,27,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6630916153721106,1,1,0.5925925925925926
1,0,1,0,1,22,1,1,28,28,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.6709056568986315,0,0,0.5714285714285714
0,1,0,1,1,27,0,1,29,29,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.2616727912760275,1,0,0.5517241379310345
1,0,0,0,0,2,0,1,30,30,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.4868819901910453,1,0,0.5333333333333333
0,0,0,1,0,9,0,1,31,31,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.26288465538275346,1,0,0.5161290322580645
0,1,1,0,1,23,0,1,32,32,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.49408466521367705,0,1,0.53125
0,0,0,0,1,17,0,2,1,33,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.24185523705657339,0,1,0.5454545454545454
1,0,1,1,1,30,1,2,2,34,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.7343691919309538,1,1,0.5588235294117647
0,0,1,0,1,21,0,2,3,35,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.44329195815595784,1,0,0.5428571428571428
0,1,0,0,1,19,0,2,4,36,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.22744038097669844,1,0,0.5277777777777778
1,1,1,0,0,8,1,2,5,37,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.7247107241374624,1,1,0.5405405405405406
1,1,1,0,1,24,1,2,6,38,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.7218421939744702,1,1,0.5526315789473685
1,1,1,1,0,16,1,2,7,39,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.7349340328607216,0,0,0.5384615384615384
1,1,0,1,0,12,0,2,8,40,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.4888707623220952,0,1,0.55
1,0,0,0,0,2,0,2,9,41,16,0.2,0.2,0.2,0.2,0.2,4,1.3862943611198906,0.5,0.43369211009265,1,0,0.5365853658536586
